as_of_date,source_reference,position_type,currency,balance,counterparty_reference,product_code,gl_account_code,attributes.balance_ghs,attributes.branch_id
2026-02-03,CASH-BOG,CASH,GHS,44081702.57,CP-BOG,CASH-BOG,GL-1020,44081702.57,ACC-HQ
2026-02-04,CASH-VAULT,CASH,GHS,19214832.80,,CASH-VAULT,GL-1010,19214832.80,ACC-HQ
2026-02-04,CASH-BOG,CASH,GHS,42538340.41,CP-BOG,CASH-BOG,GL-1020,42538340.41,ACC-HQ
2026-02-05,CASH-VAULT,CASH,GHS,19652832.91,,CASH-VAULT,GL-1010,19652832.91,ACC-HQ
2026-02-05,CASH-BOG,CASH,GHS,43524222.96,CP-BOG,CASH-BOG,GL-1020,43524222.96,ACC-HQ
2026-02-06,CASH-VAULT,CASH,GHS,19565448.22,,CASH-VAULT,GL-1010,19565448.22,ACC-HQ
2026-02-06,CASH-BOG,CASH,GHS,43327074.48,CP-BOG,CASH-BOG,GL-1020,43327074.48,ACC-HQ
2026-02-09,CASH-VAULT,CASH,GHS,19232902.48,,CASH-VAULT,GL-1010,19232902.48,ACC-HQ
2026-02-09,CASH-BOG,CASH,GHS,42578789.35,CP-BOG,CASH-BOG,GL-1020,42578789.35,ACC-HQ
2026-02-10,CASH-VAULT,CASH,GHS,19702799.39,,CASH-VAULT,GL-1010,19702799.39,ACC-HQ
2026-02-10,CASH-BOG,CASH,GHS,43635317.47,CP-BOG,CASH-BOG,GL-1020,43635317.47,ACC-HQ
2026-02-11,CASH-VAULT,CASH,GHS,19029236.18,,CASH-VAULT,GL-1010,19029236.18,ACC-HQ
2026-02-11,CASH-BOG,CASH,GHS,43422306.14,CP-BOG,CASH-BOG,GL-1020,43422306.14,ACC-HQ
2026-02-12,CASH-VAULT,CASH,GHS,19481863.76,,CASH-VAULT,GL-1010,19481863.76,ACC-HQ
2026-02-12,CASH-BOG,CASH,GHS,43137819.22,CP-BOG,CASH-BOG,GL-1020,43137819.22,ACC-HQ
2026-02-13,CASH-VAULT,CASH,GHS,19385708.76,,CASH-VAULT,GL-1010,19385708.76,ACC-HQ
2026-02-13,CASH-BOG,CASH,GHS,42921237.53,CP-BOG,CASH-BOG,GL-1020,42921237.53,ACC-HQ
2026-02-16,CASH-VAULT,CASH,GHS,19099395.39,,CASH-VAULT,GL-1010,19099395.39,ACC-HQ
2026-02-16,CASH-BOG,CASH,GHS,43582006.00,CP-BOG,CASH-BOG,GL-1020,43582006.00,ACC-HQ
2026-02-17,CASH-VAULT,CASH,GHS,19533226.37,,CASH-VAULT,GL-1010,19533226.37,ACC-HQ
2026-02-17,CASH-BOG,CASH,GHS,43251991.24,CP-BOG,CASH-BOG,GL-1020,43251991.24,ACC-HQ
2026-02-18,CASH-VAULT,CASH,GHS,19437897.65,,CASH-VAULT,GL-1010,19437897.65,ACC-HQ
2026-02-18,CASH-BOG,CASH,GHS,43037231.79,CP-BOG,CASH-BOG,GL-1020,43037231.79,ACC-HQ
2026-02-19,CASH-VAULT,CASH,GHS,19934736.56,,CASH-VAULT,GL-1010,19934736.56,ACC-HQ
2026-02-19,CASH-BOG,CASH,GHS,44093968.79,CP-BOG,CASH-BOG,GL-1020,44093968.79,ACC-HQ
2026-02-20,CASH-VAULT,CASH,GHS,19238015.14,,CASH-VAULT,GL-1010,19238015.14,ACC-HQ
2026-02-20,CASH-BOG,CASH,GHS,43894638.38,CP-BOG,CASH-BOG,GL-1020,43894638.38,ACC-HQ
2026-02-23,CASH-VAULT,CASH,GHS,18903376.30,,CASH-VAULT,GL-1010,18903376.30,ACC-HQ
2026-02-23,CASH-BOG,CASH,GHS,43141747.19,CP-BOG,CASH-BOG,GL-1020,43141747.19,ACC-HQ
2026-02-24,CASH-VAULT,CASH,GHS,19371576.27,,CASH-VAULT,GL-1010,19371576.27,ACC-HQ
2026-02-24,CASH-BOG,CASH,GHS,44195720.88,CP-BOG,CASH-BOG,GL-1020,44195720.88,ACC-HQ
2026-02-25,CASH-VAULT,CASH,GHS,19274526.99,,CASH-VAULT,GL-1010,19274526.99,ACC-HQ
2026-02-25,CASH-BOG,CASH,GHS,42667581.98,CP-BOG,CASH-BOG,GL-1020,42667581.98,ACC-HQ
2026-02-26,CASH-VAULT,CASH,GHS,19172541.22,,CASH-VAULT,GL-1010,19172541.22,ACC-HQ
2026-02-26,CASH-BOG,CASH,GHS,43687522.59,CP-BOG,CASH-BOG,GL-1020,43687522.59,ACC-HQ
2026-02-27,CASH-VAULT,CASH,GHS,19626610.69,,CASH-VAULT,GL-1010,19626610.69,ACC-HQ
2026-02-27,CASH-BOG,CASH,GHS,43459656.82,CP-BOG,CASH-BOG,GL-1020,43459656.82,ACC-HQ
2026-02-28,CASH-VAULT,CASH,GHS,18936340.76,,CASH-VAULT,GL-1010,18936340.76,ACC-HQ
2026-02-28,CASH-BOG,CASH,GHS,43216579.64,CP-BOG,CASH-BOG,GL-1020,43216579.64,ACC-HQ
2026-03-02,CASH-VAULT,CASH,GHS,19686261.00,,CASH-VAULT,GL-1010,19686261.00,ACC-HQ
2026-03-02,CASH-BOG,CASH,GHS,43579488.27,CP-BOG,CASH-BOG,GL-1020,43579488.27,ACC-HQ
2026-03-03,CASH-VAULT,CASH,GHS,20143931.21,,CASH-VAULT,GL-1010,20143931.21,ACC-HQ
2026-03-03,CASH-BOG,CASH,GHS,44609380.32,CP-BOG,CASH-BOG,GL-1020,44609380.32,ACC-HQ
2026-03-04,CASH-VAULT,CASH,GHS,19443372.05,,CASH-VAULT,GL-1010,19443372.05,ACC-HQ
2026-03-04,CASH-BOG,CASH,GHS,44369929.38,CP-BOG,CASH-BOG,GL-1020,44369929.38,ACC-HQ
2026-03-05,CASH-VAULT,CASH,GHS,19315396.93,,CASH-VAULT,GL-1010,19315396.93,ACC-HQ
2026-03-05,CASH-BOG,CASH,GHS,44019491.56,CP-BOG,CASH-BOG,GL-1020,44019491.56,ACC-HQ
2026-03-06,CASH-VAULT,CASH,GHS,19793748.92,,CASH-VAULT,GL-1010,19793748.92,ACC-HQ
2026-03-06,CASH-BOG,CASH,GHS,43821715.03,CP-BOG,CASH-BOG,GL-1020,43821715.03,ACC-HQ
2026-03-09,CASH-VAULT,CASH,GHS,19443047.87,,CASH-VAULT,GL-1010,19443047.87,ACC-HQ
2026-03-09,CASH-BOG,CASH,GHS,45704658.86,CP-BOG,CASH-BOG,GL-1020,45704658.86,ACC-HQ
2026-03-10,CASH-VAULT,CASH,GHS,19878502.43,,CASH-VAULT,GL-1010,19878502.43,ACC-HQ
2026-03-10,CASH-BOG,CASH,GHS,44013600.37,CP-BOG,CASH-BOG,GL-1020,44013600.37,ACC-HQ
2026-03-11,CASH-VAULT,CASH,GHS,19786028.79,,CASH-VAULT,GL-1010,19786028.79,ACC-HQ
2026-03-11,CASH-BOG,CASH,GHS,43805079.65,CP-BOG,CASH-BOG,GL-1020,43805079.65,ACC-HQ
2026-03-12,CASH-VAULT,CASH,GHS,20279026.73,,CASH-VAULT,GL-1010,20279026.73,ACC-HQ
2026-03-12,CASH-BOG,CASH,GHS,44852385.47,CP-BOG,CASH-BOG,GL-1020,44852385.47,ACC-HQ
2026-03-13,CASH-VAULT,CASH,GHS,19559503.22,,CASH-VAULT,GL-1010,19559503.22,ACC-HQ
2026-03-13,CASH-BOG,CASH,GHS,44630763.72,CP-BOG,CASH-BOG,GL-1020,44630763.72,ACC-HQ
2026-03-16,CASH-VAULT,CASH,GHS,19192106.29,,CASH-VAULT,GL-1010,19192106.29,ACC-HQ
2026-03-16,CASH-BOG,CASH,GHS,43803335.03,CP-BOG,CASH-BOG,GL-1020,43803335.03,ACC-HQ
2026-03-17,CASH-VAULT,CASH,GHS,20281381.96,,CASH-VAULT,GL-1010,20281381.96,ACC-HQ
2026-03-17,CASH-BOG,CASH,GHS,44858078.14,CP-BOG,CASH-BOG,GL-1020,44858078.14,ACC-HQ
2026-03-18,CASH-VAULT,CASH,GHS,19569582.61,,CASH-VAULT,GL-1010,19569582.61,ACC-HQ
2026-03-18,CASH-BOG,CASH,GHS,43317759.40,CP-BOG,CASH-BOG,GL-1020,43317759.40,ACC-HQ
2026-03-19,CASH-VAULT,CASH,GHS,19473453.89,,CASH-VAULT,GL-1010,19473453.89,ACC-HQ
2026-03-19,CASH-BOG,CASH,GHS,45773584.87,CP-BOG,CASH-BOG,GL-1020,45773584.87,ACC-HQ
2026-03-20,CASH-VAULT,CASH,GHS,19320158.59,,CASH-VAULT,GL-1010,19320158.59,ACC-HQ
2026-03-20,CASH-BOG,CASH,GHS,44091784.88,CP-BOG,CASH-BOG,GL-1020,44091784.88,ACC-HQ
2026-03-23,CASH-VAULT,CASH,GHS,19597644.15,,CASH-VAULT,GL-1010,19597644.15,ACC-HQ
2026-03-23,CASH-BOG,CASH,GHS,43380336.18,CP-BOG,CASH-BOG,GL-1020,43380336.18,ACC-HQ
2026-03-24,CASH-VAULT,CASH,GHS,19506349.18,,CASH-VAULT,GL-1010,19506349.18,ACC-HQ
2026-03-24,CASH-BOG,CASH,GHS,44450145.75,CP-BOG,CASH-BOG,GL-1020,44450145.75,ACC-HQ
2026-03-25,CASH-VAULT,CASH,GHS,19354876.97,,CASH-VAULT,GL-1010,19354876.97,ACC-HQ
2026-03-25,CASH-BOG,CASH,GHS,44170610.76,CP-BOG,CASH-BOG,GL-1020,44170610.76,ACC-HQ
2026-03-26,CASH-VAULT,CASH,GHS,19259312.89,,CASH-VAULT,GL-1010,19259312.89,ACC-HQ
2026-03-26,CASH-BOG,CASH,GHS,45292905.37,CP-BOG,CASH-BOG,GL-1020,45292905.37,ACC-HQ
2026-03-27,CASH-VAULT,CASH,GHS,19740374.95,,CASH-VAULT,GL-1010,19740374.95,ACC-HQ
2026-03-27,CASH-BOG,CASH,GHS,43700582.63,CP-BOG,CASH-BOG,GL-1020,43700582.63,ACC-HQ
2026-03-30,CASH-VAULT,CASH,GHS,19410807.79,,CASH-VAULT,GL-1010,19410807.79,ACC-HQ
2026-03-30,CASH-BOG,CASH,GHS,45637157.77,CP-BOG,CASH-BOG,GL-1020,45637157.77,ACC-HQ
2026-03-31,CASH-VAULT,CASH,GHS,19312241.64,,CASH-VAULT,GL-1010,19312241.64,ACC-HQ
2026-03-31,CASH-BOG,CASH,GHS,44014318.65,CP-BOG,CASH-BOG,GL-1020,44014318.65,ACC-HQ
2026-04-01,CASH-VAULT,CASH,GHS,19389430.04,,CASH-VAULT,GL-1010,19389430.04,ACC-HQ
2026-04-01,CASH-BOG,CASH,GHS,42924123.42,CP-BOG,CASH-BOG,GL-1020,42924123.42,ACC-HQ
2026-04-02,CASH-VAULT,CASH,GHS,19892128.36,,CASH-VAULT,GL-1010,19892128.36,ACC-HQ
2026-04-02,CASH-BOG,CASH,GHS,42739235.42,CP-BOG,CASH-BOG,GL-1020,42739235.42,ACC-HQ
2026-04-03,CASH-VAULT,CASH,GHS,19187740.42,,CASH-VAULT,GL-1010,19187740.42,ACC-HQ
2026-04-03,CASH-BOG,CASH,GHS,43785047.90,CP-BOG,CASH-BOG,GL-1020,43785047.90,ACC-HQ
2026-04-06,CASH-VAULT,CASH,GHS,20024512.77,,CASH-VAULT,GL-1010,20024512.77,ACC-HQ
2026-04-06,CASH-BOG,CASH,GHS,43035453.39,CP-BOG,CASH-BOG,GL-1020,43035453.39,ACC-HQ
2026-04-07,CASH-VAULT,CASH,GHS,19929876.76,,CASH-VAULT,GL-1010,19929876.76,ACC-HQ
2026-04-07,CASH-BOG,CASH,GHS,42821605.30,CP-BOG,CASH-BOG,GL-1020,42821605.30,ACC-HQ
2026-04-08,CASH-VAULT,CASH,GHS,19245117.07,,CASH-VAULT,GL-1010,19245117.07,ACC-HQ
2026-04-08,CASH-BOG,CASH,GHS,45234565.63,CP-BOG,CASH-BOG,GL-1020,45234565.63,ACC-HQ
2026-04-09,CASH-VAULT,CASH,GHS,19121898.51,,CASH-VAULT,GL-1010,19121898.51,ACC-HQ
2026-04-09,CASH-BOG,CASH,GHS,44955372.64,CP-BOG,CASH-BOG,GL-1020,44955372.64,ACC-HQ
2026-04-10,CASH-VAULT,CASH,GHS,18980710.12,,CASH-VAULT,GL-1010,18980710.12,ACC-HQ
2026-04-10,CASH-BOG,CASH,GHS,43319709.99,CP-BOG,CASH-BOG,GL-1020,43319709.99,ACC-HQ
2026-04-13,CASH-VAULT,CASH,GHS,19264150.33,,CASH-VAULT,GL-1010,19264150.33,ACC-HQ
2026-04-13,CASH-BOG,CASH,GHS,45278046.77,CP-BOG,CASH-BOG,GL-1020,45278046.77,ACC-HQ
2026-04-14,CASH-VAULT,CASH,GHS,19157346.57,,CASH-VAULT,GL-1010,19157346.57,ACC-HQ
2026-04-14,CASH-BOG,CASH,GHS,45037448.53,CP-BOG,CASH-BOG,GL-1020,45037448.53,ACC-HQ
2026-04-15,CASH-VAULT,CASH,GHS,18997483.03,,CASH-VAULT,GL-1010,18997483.03,ACC-HQ
2026-04-15,CASH-BOG,CASH,GHS,43357587.75,CP-BOG,CASH-BOG,GL-1020,43357587.75,ACC-HQ
2026-04-16,CASH-VAULT,CASH,GHS,20058697.07,,CASH-VAULT,GL-1010,20058697.07,ACC-HQ
2026-04-16,CASH-BOG,CASH,GHS,44428287.73,CP-BOG,CASH-BOG,GL-1020,44428287.73,ACC-HQ
2026-04-17,CASH-VAULT,CASH,GHS,19356341.15,,CASH-VAULT,GL-1010,19356341.15,ACC-HQ
2026-04-17,CASH-BOG,CASH,GHS,42847487.94,CP-BOG,CASH-BOG,GL-1020,42847487.94,ACC-HQ
2026-04-20,CASH-VAULT,CASH,GHS,19013622.30,,CASH-VAULT,GL-1010,19013622.30,ACC-HQ
2026-04-20,CASH-BOG,CASH,GHS,44711511.67,CP-BOG,CASH-BOG,GL-1020,44711511.67,ACC-HQ
2026-04-21,CASH-VAULT,CASH,GHS,20072424.67,,CASH-VAULT,GL-1010,20072424.67,ACC-HQ
2026-04-21,CASH-BOG,CASH,GHS,44459130.91,CP-BOG,CASH-BOG,GL-1020,44459130.91,ACC-HQ
2026-04-22,CASH-VAULT,CASH,GHS,19348400.94,,CASH-VAULT,GL-1010,19348400.94,ACC-HQ
2026-04-22,CASH-BOG,CASH,GHS,42830365.11,CP-BOG,CASH-BOG,GL-1020,42830365.11,ACC-HQ
2026-04-23,CASH-VAULT,CASH,GHS,19852714.04,,CASH-VAULT,GL-1010,19852714.04,ACC-HQ
2026-04-23,CASH-BOG,CASH,GHS,42646337.45,CP-BOG,CASH-BOG,GL-1020,42646337.45,ACC-HQ
2026-04-24,CASH-VAULT,CASH,GHS,19126056.60,,CASH-VAULT,GL-1010,19126056.60,ACC-HQ
2026-04-24,CASH-BOG,CASH,GHS,44964102.65,CP-BOG,CASH-BOG,GL-1020,44964102.65,ACC-HQ
2026-04-27,CASH-VAULT,CASH,GHS,19942865.31,,CASH-VAULT,GL-1010,19942865.31,ACC-HQ
2026-04-27,CASH-BOG,CASH,GHS,42851825.71,CP-BOG,CASH-BOG,GL-1020,42851825.71,ACC-HQ
2026-04-28,CASH-VAULT,CASH,GHS,19841344.04,,CASH-VAULT,GL-1010,19841344.04,ACC-HQ
2026-04-28,CASH-BOG,CASH,GHS,42623183.37,CP-BOG,CASH-BOG,GL-1020,42623183.37,ACC-HQ
2026-04-29,CASH-VAULT,CASH,GHS,19140521.26,,CASH-VAULT,GL-1010,19140521.26,ACC-HQ
2026-04-29,CASH-BOG,CASH,GHS,44996848.50,CP-BOG,CASH-BOG,GL-1020,44996848.50,ACC-HQ
2026-04-30,CASH-VAULT,CASH,GHS,19024151.78,,CASH-VAULT,GL-1010,19024151.78,ACC-HQ
2026-04-30,CASH-BOG,CASH,GHS,44733739.30,CP-BOG,CASH-BOG,GL-1020,44733739.30,ACC-HQ
2026-05-01,CASH-VAULT,CASH,GHS,19493702.95,,CASH-VAULT,GL-1010,19493702.95,ACC-HQ
2026-05-01,CASH-BOG,CASH,GHS,43096807.91,CP-BOG,CASH-BOG,GL-1020,43096807.91,ACC-HQ
2026-05-04,CASH-VAULT,CASH,GHS,19149893.20,,CASH-VAULT,GL-1010,19149893.20,ACC-HQ
2026-05-04,CASH-BOG,CASH,GHS,45017622.11,CP-BOG,CASH-BOG,GL-1020,45017622.11,ACC-HQ
2026-05-05,CASH-VAULT,CASH,GHS,19639414.29,,CASH-VAULT,GL-1010,19639414.29,ACC-HQ
2026-05-05,CASH-BOG,CASH,GHS,44802138.56,CP-BOG,CASH-BOG,GL-1020,44802138.56,ACC-HQ
2026-05-06,CASH-VAULT,CASH,GHS,20078814.48,,CASH-VAULT,GL-1010,20078814.48,ACC-HQ
2026-05-06,CASH-BOG,CASH,GHS,43156973.29,CP-BOG,CASH-BOG,GL-1020,43156973.29,ACC-HQ
2026-05-07,CASH-VAULT,CASH,GHS,19978796.43,,CASH-VAULT,GL-1010,19978796.43,ACC-HQ
2026-05-07,CASH-BOG,CASH,GHS,44248475.96,CP-BOG,CASH-BOG,GL-1020,44248475.96,ACC-HQ
2026-05-08,CASH-VAULT,CASH,GHS,19902403.21,,CASH-VAULT,GL-1010,19902403.21,ACC-HQ
2026-05-08,CASH-BOG,CASH,GHS,42695892.04,CP-BOG,CASH-BOG,GL-1020,42695892.04,ACC-HQ
2026-05-11,CASH-VAULT,CASH,GHS,20136471.32,,CASH-VAULT,GL-1010,20136471.32,ACC-HQ
2026-05-11,CASH-BOG,CASH,GHS,44601792.17,CP-BOG,CASH-BOG,GL-1020,44601792.17,ACC-HQ
2026-05-12,CASH-VAULT,CASH,GHS,20029905.37,,CASH-VAULT,GL-1010,20029905.37,ACC-HQ
2026-05-12,CASH-BOG,CASH,GHS,44362110.92,CP-BOG,CASH-BOG,GL-1020,44362110.92,ACC-HQ
2026-05-13,CASH-VAULT,CASH,GHS,19329440.90,,CASH-VAULT,GL-1010,19329440.90,ACC-HQ
2026-05-13,CASH-BOG,CASH,GHS,42785444.21,CP-BOG,CASH-BOG,GL-1020,42785444.21,ACC-HQ
2026-05-14,CASH-VAULT,CASH,GHS,19825539.97,,CASH-VAULT,GL-1010,19825539.97,ACC-HQ
2026-05-14,CASH-BOG,CASH,GHS,45222701.55,CP-BOG,CASH-BOG,GL-1020,45222701.55,ACC-HQ
2026-05-15,CASH-VAULT,CASH,GHS,19730843.03,,CASH-VAULT,GL-1010,19730843.03,ACC-HQ
2026-05-15,CASH-BOG,CASH,GHS,44948767.02,CP-BOG,CASH-BOG,GL-1020,44948767.02,ACC-HQ
2026-05-18,CASH-VAULT,CASH,GHS,19956474.13,,CASH-VAULT,GL-1010,19956474.13,ACC-HQ
2026-05-18,CASH-BOG,CASH,GHS,42872839.39,CP-BOG,CASH-BOG,GL-1020,42872839.39,ACC-HQ
2026-05-19,CASH-VAULT,CASH,GHS,19869470.15,,CASH-VAULT,GL-1010,19869470.15,ACC-HQ
2026-05-19,CASH-BOG,CASH,GHS,43998922.17,CP-BOG,CASH-BOG,GL-1020,43998922.17,ACC-HQ
2026-05-20,CASH-VAULT,CASH,GHS,19781333.60,,CASH-VAULT,GL-1010,19781333.60,ACC-HQ
2026-05-20,CASH-BOG,CASH,GHS,45063436.82,CP-BOG,CASH-BOG,GL-1020,45063436.82,ACC-HQ
2026-05-21,CASH-VAULT,CASH,GHS,19062406.26,,CASH-VAULT,GL-1010,19062406.26,ACC-HQ
2026-05-21,CASH-BOG,CASH,GHS,44831946.08,CP-BOG,CASH-BOG,GL-1020,44831946.08,ACC-HQ
2026-05-22,CASH-VAULT,CASH,GHS,19555283.93,,CASH-VAULT,GL-1010,19555283.93,ACC-HQ
2026-05-22,CASH-BOG,CASH,GHS,44616413.92,CP-BOG,CASH-BOG,GL-1020,44616413.92,ACC-HQ
2026-05-25,CASH-VAULT,CASH,GHS,19184385.66,,CASH-VAULT,GL-1010,19184385.66,ACC-HQ
2026-05-25,CASH-BOG,CASH,GHS,45106913.62,CP-BOG,CASH-BOG,GL-1020,45106913.62,ACC-HQ
2026-05-26,CASH-VAULT,CASH,GHS,19675832.86,,CASH-VAULT,GL-1010,19675832.86,ACC-HQ
2026-05-26,CASH-BOG,CASH,GHS,44887761.77,CP-BOG,CASH-BOG,GL-1020,44887761.77,ACC-HQ
2026-05-27,CASH-VAULT,CASH,GHS,19579720.37,,CASH-VAULT,GL-1010,19579720.37,ACC-HQ
2026-05-27,CASH-BOG,CASH,GHS,43284274.89,CP-BOG,CASH-BOG,GL-1020,43284274.89,ACC-HQ
2026-05-28,CASH-VAULT,CASH,GHS,20019067.48,,CASH-VAULT,GL-1010,20019067.48,ACC-HQ
2026-05-28,CASH-BOG,CASH,GHS,44334799.55,CP-BOG,CASH-BOG,GL-1020,44334799.55,ACC-HQ
2026-05-29,CASH-VAULT,CASH,GHS,19919814.69,,CASH-VAULT,GL-1010,19919814.69,ACC-HQ
2026-05-29,CASH-BOG,CASH,GHS,44111298.97,CP-BOG,CASH-BOG,GL-1020,44111298.97,ACC-HQ
2026-05-31,CASH-VAULT,CASH,GHS,19689811.86,,CASH-VAULT,GL-1010,19689811.86,ACC-HQ
2026-05-31,CASH-BOG,CASH,GHS,44919259.10,CP-BOG,CASH-BOG,GL-1020,44919259.10,ACC-HQ
2026-06-01,CASH-VAULT,CASH,GHS,20551421.00,,CASH-VAULT,GL-1010,20551421.00,ACC-HQ
2026-06-01,CASH-BOG,CASH,GHS,45517985.76,CP-BOG,CASH-BOG,GL-1020,45517985.76,ACC-HQ
2026-06-02,CASH-VAULT,CASH,GHS,20417991.23,,CASH-VAULT,GL-1010,20417991.23,ACC-HQ
2026-06-02,CASH-BOG,CASH,GHS,45218720.04,CP-BOG,CASH-BOG,GL-1020,45218720.04,ACC-HQ
2026-06-03,CASH-VAULT,CASH,GHS,20325400.39,,CASH-VAULT,GL-1010,20325400.39,ACC-HQ
2026-06-03,CASH-BOG,CASH,GHS,46298796.43,CP-BOG,CASH-BOG,GL-1020,46298796.43,ACC-HQ
2026-06-04,CASH-VAULT,CASH,GHS,20186557.26,,CASH-VAULT,GL-1010,20186557.26,ACC-HQ
2026-06-04,CASH-BOG,CASH,GHS,46048769.69,CP-BOG,CASH-BOG,GL-1020,46048769.69,ACC-HQ
2026-06-05,CASH-VAULT,CASH,GHS,20081496.61,,CASH-VAULT,GL-1010,20081496.61,ACC-HQ
2026-06-05,CASH-BOG,CASH,GHS,44461232.88,CP-BOG,CASH-BOG,GL-1020,44461232.88,ACC-HQ
2026-06-08,CASH-VAULT,CASH,GHS,20300840.12,,CASH-VAULT,GL-1010,20300840.12,ACC-HQ
2026-06-08,CASH-BOG,CASH,GHS,46305752.98,CP-BOG,CASH-BOG,GL-1020,46305752.98,ACC-HQ
2026-06-09,CASH-VAULT,CASH,GHS,20185949.33,,CASH-VAULT,GL-1010,20185949.33,ACC-HQ
2026-06-09,CASH-BOG,CASH,GHS,44696779.91,CP-BOG,CASH-BOG,GL-1020,44696779.91,ACC-HQ
2026-06-10,CASH-VAULT,CASH,GHS,20078054.13,,CASH-VAULT,GL-1010,20078054.13,ACC-HQ
2026-06-10,CASH-BOG,CASH,GHS,45741718.63,CP-BOG,CASH-BOG,GL-1020,45741718.63,ACC-HQ
2026-06-11,CASH-VAULT,CASH,GHS,20552973.14,,CASH-VAULT,GL-1010,20552973.14,ACC-HQ
2026-06-11,CASH-BOG,CASH,GHS,45522323.39,CP-BOG,CASH-BOG,GL-1020,45522323.39,ACC-HQ
2026-06-12,CASH-VAULT,CASH,GHS,19830329.03,,CASH-VAULT,GL-1010,19830329.03,ACC-HQ
2026-06-12,CASH-BOG,CASH,GHS,45246560.07,CP-BOG,CASH-BOG,GL-1020,45246560.07,ACC-HQ
2026-06-15,CASH-VAULT,CASH,GHS,20103635.93,,CASH-VAULT,GL-1010,20103635.93,ACC-HQ
2026-06-15,CASH-BOG,CASH,GHS,45799638.11,CP-BOG,CASH-BOG,GL-1020,45799638.11,ACC-HQ
2026-06-16,CASH-VAULT,CASH,GHS,19962426.46,,CASH-VAULT,GL-1010,19962426.46,ACC-HQ
2026-06-16,CASH-BOG,CASH,GHS,45544188.84,CP-BOG,CASH-BOG,GL-1020,45544188.84,ACC-HQ
2026-06-17,CASH-VAULT,CASH,GHS,19858527.19,,CASH-VAULT,GL-1010,19858527.19,ACC-HQ
2026-06-17,CASH-BOG,CASH,GHS,45310493.99,CP-BOG,CASH-BOG,GL-1020,45310493.99,ACC-HQ
2026-06-18,CASH-VAULT,CASH,GHS,20326553.24,,CASH-VAULT,GL-1010,20326553.24,ACC-HQ
2026-06-18,CASH-BOG,CASH,GHS,45012830.92,CP-BOG,CASH-BOG,GL-1020,45012830.92,ACC-HQ
2026-06-19,CASH-VAULT,CASH,GHS,20233459.49,,CASH-VAULT,GL-1010,20233459.49,ACC-HQ
2026-06-19,CASH-BOG,CASH,GHS,44802894.84,CP-BOG,CASH-BOG,GL-1020,44802894.84,ACC-HQ
2026-06-22,CASH-VAULT,CASH,GHS,19912882.72,,CASH-VAULT,GL-1010,19912882.72,ACC-HQ
2026-06-22,CASH-BOG,CASH,GHS,45371499.46,CP-BOG,CASH-BOG,GL-1020,45371499.46,ACC-HQ
2026-06-23,CASH-VAULT,CASH,GHS,20366794.09,,CASH-VAULT,GL-1010,20366794.09,ACC-HQ
2026-06-23,CASH-BOG,CASH,GHS,45102398.73,CP-BOG,CASH-BOG,GL-1020,45102398.73,ACC-HQ
2026-06-24,CASH-VAULT,CASH,GHS,20263272.17,,CASH-VAULT,GL-1010,20263272.17,ACC-HQ
2026-06-24,CASH-BOG,CASH,GHS,44869366.52,CP-BOG,CASH-BOG,GL-1020,44869366.52,ACC-HQ
2026-06-25,CASH-VAULT,CASH,GHS,20151107.40,,CASH-VAULT,GL-1010,20151107.40,ACC-HQ
2026-06-25,CASH-BOG,CASH,GHS,45970495.53,CP-BOG,CASH-BOG,GL-1020,45970495.53,ACC-HQ
2026-06-26,CASH-VAULT,CASH,GHS,20060404.12,,CASH-VAULT,GL-1010,20060404.12,ACC-HQ
2026-06-26,CASH-BOG,CASH,GHS,44411538.83,CP-BOG,CASH-BOG,GL-1020,44411538.83,ACC-HQ
2026-06-29,CASH-VAULT,CASH,GHS,19728849.20,,CASH-VAULT,GL-1010,19728849.20,ACC-HQ
2026-06-29,CASH-BOG,CASH,GHS,46315216.68,CP-BOG,CASH-BOG,GL-1020,46315216.68,ACC-HQ
2026-06-30,CASH-VAULT,CASH,GHS,20187020.89,,CASH-VAULT,GL-1010,20187020.89,ACC-HQ
2026-06-30,CASH-BOG,CASH,GHS,44696174.83,CP-BOG,CASH-BOG,GL-1020,44696174.83,ACC-HQ
